status	validation_status	validation_notes	json_file	pdf_path	reference_index	reference_type	reference_text	suggest_author	suggest_title	suggest_journal	suggest_container_title	suggest_volume	suggest_issue	suggest_pages	suggest_date	suggest_publisher	final_author	final_title	final_journal	final_container_title	final_volume	final_issue	final_pages	final_date	final_publisher	reviewer_notes
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	57	other	"Lonergan, E. D. and S. W. Lonergan (2022). ""Cyber Operations, Accommodative Signaling, and the De-Escalation of International Crises."" *Security Studies* 31(1): 32-64."	Lonergan, E.D.; Lonergan, S.W.	Cyber Operations, Accommodative Signaling, and the De-Escalation of International Crises		*Security Studies*	31	1	32–64	2022											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	58	other	"Manantan, M. B. (2020). ""The People's Republic of China's Cyber Coercion: Taiwan, Hong Kong, and the South China Sea"". *Issues &amp; Studies* 56(03): 2040013."	Manantan, M.B.	"The People's Republic of China's Cyber Coercion: Taiwan, Hong Kong, and the South China Sea"""		*Issues &amp; Studies*	56	03	2040013	2020											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	59	book	Maurer, T. (2018). *Cyber Mercenaries*, Cambridge University Press.	Maurer, T.	*Cyber Mercenaries*						2018	Cambridge University Press										
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	60	other	Mueller, G. B. (2023). Cyber Operations during the Russo-Ukrainian War'.	Mueller, G.B.	Cyber Operations during the Russo-Ukrainian War'						2023		Mueller, G.B.	Cyber Operations during the Russo-Ukrainian War						(2023).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	61	other	Mueller, M. (2017). Will the Internet Fragment?: Sovereignty, Globalization and Cyberspace, John Wiley &amp; Sons.	Mueller, M.	Will the Internet Fragment?: Sovereignty, Globalization and Cyberspace						2017	John Wiley &amp; Sons										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	62	book	Norris, W. J. (2016). Chinese Economic Statecraft: Commercial Actors, Grand Strategy, and State Control, Cornell University Press.	Norris, W.J.	Chinese Economic Statecraft: Commercial Actors, Grand Strategy, and State Control						2016	Cornell University Press										
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	63	other	Nouwens, M. (2024). China's new Information Support Force, IISS.	Nouwens, M.	China's new Information Support Force, IISS						2024		Nouwens, M.	China's new Information Support Force, IISS						(2024).	IISS.	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	64	other	"Nye, J. (2022). ""The End of Cyber-Anarchy? How to Build a New Digital Order."" *Foreign Affairs* 101(1): 32-42."	Nye, J.	The End of Cyber-Anarchy? How to Build a New Digital Order		*Foreign Affairs*	101	1	32–42	2022											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	65	other	"Oatley, T. (2019). ""Toward a political economy of complex interdependence."" *European Journal of International Relations* 25(4): 957-978."	Oatley, T.	Toward a political economy of complex interdependence		*European Journal of International Relations*	25	4	957–978	2019											
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	66	other	Ottis, R. and P. Lorents (2010). *Cyberspace: Definition and Implications*.	Ottis, R.; Lorents, P.	*Cyberspace: Definition and Implications*						2010		Ottis, R.; Lorents, P.	Cyberspace: Definition and Implications						(2010).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	67	other	Post, D. (2005). Governing Cyberspace'. *The Globalization of International Law*. Routledge.	Post, D.	Governing Cyberspace'						2005	*The Globalization of International Law*. Routledge										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	68	other	"Post, D. G. (1995). ""Anarchy State and the Internet."" *Journal of Online Law, Article 3*."	Post, D.G.	Anarchy State and the Internet		*Journal of Online Law, Article	3			1995											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	69	book	Powers, S. M. and M. Jablonski (2015). The Real Cyber War: The Political Economy of Internet Freedom, University of Illinois Press.	Powers, S.M.; Jablonski, M.	The Real Cyber War: The Political Economy of Internet Freedom						2015	University of Illinois Press										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	70	other	"Rowland, J., M. Rice and S. Shenoi (2014). ""The anatomy of a cyber power."" *International Journal of Critical Infrastructure Protection* 7(1): 3-11."	Rowland, J.; Rice, M.; Shenoi, S.	The anatomy of a cyber power		*International Journal of Critical Infrastructure Protection*	7	1	3–11	2014											
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	71	book	Schmitt, M. N. (2017). Cyber operations not per se regulated by international law. *Tallinn Manual 2.0 on the International Law Applicable to Cyber Operations*, Cambridge University Press: 168-176.	Schmitt, M.N.	Cyber operations not per se regulated by international law						2017		Schmitt, M.N.	Cyber operations not per se regulated by international law						(2017).	Cambridge University Press: 168-176.	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	72	book	Schneider, F. (1999). *Trust in Cyberspace*. National Research Council, National Academies Press.	Schneider, F.	*Trust in Cyberspace*						1999	National Research Council, National Academies Press										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	73	other	"Schneider, J. (2024). ""The digital cult of the offensive and the US military'."" *Journal of Strategic Studies* 0(0): 1-24."	Schneider, J.	The digital cult of the offensive and the US military'		*Journal of Strategic Studies*	0	0	1–24	2024											
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	74	book	Segal, A. (2021). Huawei, 5G, and Weaponized Interdependence. *The Uses and Abuses of Weaponized Interdependence*. D. W. Drezner, H. Farrell and A. L. Newman, Brookings Institution Press: 149-166.	Segal, A.	Huawei, 5G, and Weaponized Interdependence. *The Uses and Abuses of Weaponized Interdependence*						2021		Segal, A.	Huawei, 5G, and Weaponized Interdependence. *The Uses and Abuses of Weaponized Interdependence						(2021).	Brookings Institution Press: 149-166.	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	75	other	"Smeets, M. (2018). ""A matter of time: On the transitory nature of cyberweapons'."" *Journal of Strategic Studies* 41(1-2): 6-32."	Smeets, M.	A matter of time: On the transitory nature of cyberweapons'		*Journal of Strategic Studies*	41	1-2	6–32	2018											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	76	chapter/conf	"Team, N. (2023). ""i-SOON: Another Company in the APT41 Network'."" *Natto Thoughts*."	Team, N.	i-SOON: Another Company in the APT41 Network'						2023	*Natto Thoughts*										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	77	web/report	"Team, R. T. R. (2024). ""Anxun and Chinese A. P. T. Activity."" https://www.reliaquest.com/blog/anxun-and-chinese-apt-activity/."	Team, R.T.R.	Anxun and Chinese A		P. T				2024											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	78	chapter/conf	Thompson, A. (2021). Buying Silence: The Price of Internet Censorship in China', Center for Security and Emerging Technology.	Thompson, A.	Buying Silence: The Price of Internet Censorship in China'						2021	Center for Security and Emerging Technology										
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	79	other	Tusikov, N. (2022). Internet Platforms Weaponizing Choke Points.	Tusikov, N.	Internet Platforms Weaponizing Choke Points						2022		Tusikov, N.	Internet Platforms Weaponizing Choke Points						(2022).	Unknown Source	
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	80	book	Valeriano, B. (2018). Cyber Coercion as a Combined Strategy. *Cyber Strategy: The Evolving Character of Power and Coercion*. B. Valeriano, B. Jensen and R. C. Maness, Oxford University Press: 0.	Valeriano, B.	Cyber Coercion as a Combined Strategy. *Cyber Strategy: The Evolving Character of Power and Coercion*						2018		Valeriano, B.	Cyber Coercion as a Combined Strategy. *Cyber Strategy: The Evolving Character of Power and Coercion						(2018).	Oxford University Press: 0.	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	81	other	"Waltz, K. N. (2000). ""Structural Realism after the Cold War."" *International Security* 25(1): 5-41."	Waltz, K.N.	Structural Realism after the Cold War		*International Security*	25	1	5–41	2000											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	82	other	"Ward, R. and B. Beyer (2014). ""Beyondcorp: a new approach to enterprise security"". *login: the magazine of USENIX &amp; SAGE* 39(6): 6-11."	Ward, R.; Beyer, B.	"Beyondcorp: a new approach to enterprise security"""		*login: the magazine of USENIX &amp; SAGE*	39	6	6–11	2014											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	83	other	"Williamson, O. E. (1993). ""Calculativeness, Trust, and Economic Organization."" *The Journal of Law and Economics* 36(1, Part 2): 453-486."	Williamson, O.E.	Calculativeness, Trust, and Economic Organization		*The Journal of Law and Economics*	36	1, Part 2	453–486	1993											
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	84	other	Xiaohong, Y. (2013). Zhongguo meng: weilai guojia zhanlue yu Zhongguo jueqi [The China dream: future national strategy and China's rise. Beijing, Dangdai Zhongguo.	Xiaohong, Y.	Zhongguo meng: weilai guojia zhanlue yu Zhongguo jueqi [The China dream: future national strategy and China's rise						2013		Xiaohong, Y.	Zhongguo meng: weilai guojia zhanlue yu Zhongguo jueqi [The China dream: future national strategy and China's rise						(2013).	Dangdai Zhongguo.	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	85	chapter/conf	"Yeo, G. (2013). ""Trust and context in cyberspace"". *Archives and Records* 34(2): 214-234."	Yeo, G.	"Trust and context in cyberspace"""		*Archives and Records*	34	2	214–234	2013											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	86	book	Zhang, A. H. (2021). Weaponizing Antitrust During the Sino-US Tech War'. A. H. Zhang, Oxford University Press.	Zhang, A.H.	Weaponizing Antitrust During the Sino-US Tech War'						2021	A. H. Zhang, Oxford University Press										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	87	chapter/conf	"Zhang, A. H. (2022). ""Agility Over Stability: China's Great Reversal in Regulating the Platform Economy"". *Harvard International Law Journal* 63: 457."	Zhang, A.H.	"Agility Over Stability: China's Great Reversal in Regulating the Platform Economy"""		*Harvard International Law Journal*	63		457	2022											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	88	book	Zhang, A. H. (2024). High Wire: How China Regulates Big Tech and Governs Its Economy, Oxford University Press.	Zhang, A.H.	High Wire: How China Regulates Big Tech and Governs Its Economy						2024	Oxford University Press										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	89	other	"Zúñiga, N. (2024). ""The geopolitics of technology standards: historical context for US, EU and Chinese approaches"". *International Affairs* 100(4): 1635-1652."	Zúñiga, N.	The geopolitics of technology standards: historical context for US		"EU and Chinese approaches"". *International Affairs*"	100	4	1635–1652	2024											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	1	book	Demirjian K. Russian ads, now publicly released, show sophistication of influence campaign. Washington Post, 1 November 2017. Chalfant M. Cheney: Russian election interference could be 'act of war'. The Hill, 27 March 2017. Jamieson KH. Cyberwar: How Russian Hackers and Trolls Helped Elect a President What We Don't, Can't, and Do Know. Oxford University Press, Oxford, 2018.	Demirjian, K.; Jamieson, K.H.	Russian ads, now publicly released, show sophistication of influence campaign Chalfant M. Cheney: Russian election interference could be 'act of war' Cyberwar: How Russian Hackers and Trolls Helped Elect a President What We Don't, Can't, and Do Know		The Hill				2017-11-01 2017-03-27 2018	Washington Post Oxford University Press										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	2	chapter/conf	Arquilla J. The Advent of Netwar. Rand Corporation, Santa Monica, CA, New York, NY, 1996. Deibert R. Black code: censorship, surveillance, and militarization of cyberspace. Millennium J Int Stud 2003;32:501-30. Libicki MC. Conquest in Cyberspace: National Security and Information Warfare. New York: Cambridge University Press, 2007.	Netwar, Arquilla J.The Advent	Rand Corporation Deibert R. Black code: censorship, surveillance, and militarization of cyberspace		Libicki MC. Conquest in Cyberspace: National Security and Information Warfare Millennium J Int Stud	32		501–30	1996 2007	Cambridge University Press										
